"","ModuleColors","genes"
"13787","grey","RAPGEF4-AS1"
"13809","grey","RASGRP3"
"13920","grey","RENBP"
"13977","grey","RGS7BP"
"13985","grey","RHBDL3"
"14191","grey","RPS23"
"14193","grey","RPS27"
"14239","grey","RSF1"
"14274","grey","RUNX2"
"14346","grey","SATB2"
"14354","grey","SC5DL"
"14541","grey","SERPINB7"
"14718","grey","SKA3"
"14726","grey","SLA"
"14758","grey","SLC16A10"
"14823","grey","SLC25A37"
"14857","grey","SLC2A13"
"14929","grey","SLC47A2"
"15012","grey","SLITRK5"
"15089","grey","SND1-IT1"
"15142","grey","SOCS2"
"15216","grey","SPATA5L1"
"15258","grey","SPOCD1"
"15324","grey","SRRT"
"15372","grey","ST6GALNAC1"
"15599","grey","TADA2A"
"15674","grey","TBC1D23"
"15766","grey","TERF2"
"15812","grey","TGFBR3"
"15833","grey","THAP9"
"15910","grey","TLR5"
"15968","grey","TMEM117"
"15983","grey","TMEM144"
"16017","grey","TMEM184C"
"16047","grey","TMEM225"
"16223","grey","TP53INP1"
"16228","grey","TPBG"
"16585","grey","UBN2"
"16637","grey","UMPS"
"16847","grey","WBP2NL"
"16936","grey","WNT2"
"16998","grey","YEATS2"
"17011","grey","YTHDC1"
"17124","grey","ZFP14"
"17141","grey","ZFYVE28"
"17149","grey","ZIK1"
"17229","grey","ZNF226"
"17251","grey","ZNF268"
"17288","grey","ZNF343"
"17317","grey","ZNF440"
"17327","grey","ZNF460"
"17363","grey","ZNF549"
"17367","grey","ZNF554"
"17371","grey","ZNF558"
"17425","grey","ZNF658B"
"17431","grey","ZNF669"
"17486","grey","ZNF799"
"17497","grey","ZNF826P"
"17505","grey","ZNF85"
"17510","grey","ZNF93"
"17513","grey","ZNHIT6"
"17549","grey","ZXDB"
"111","grey60","ACLY"
"165","grey60","ACTR6"
"393","grey60","ALG10B"
"680","grey60","ARL1"
"741","grey60","ASAH1"
"909","grey60","B2M"
"929","grey60","B4GALT4"
"1029","grey60","BET1"
"1071","grey60","BMP2K"
"1207","grey60","C11H12orf56"
"1288","grey60","C15H9orf72"
"1323","grey60","C16orf75"
"1460","grey60","C2H3orf23"
"1465","grey60","C2H3orf58"
"1704","grey60","CALD1"
"1780","grey60","CAV2"
"1818","grey60","CCDC109B"
"1841","grey60","CCDC15"
"2105","grey60","CDKN1B"
"2243","grey60","CHN2"
"2437","grey60","CNOT8"
"2529","grey60","COQ10B"
"2627","grey60","CRISPLD1"
"2714","grey60","CTAGE5"
"2768","grey60","CUL4B"
"2920","grey60","DCC"
"2934","grey60","DCP2"
"3239","grey60","DPY30"
"3324","grey60","DYRK3"
"3361","grey60","EDEM1"
"3395","grey60","EFTUD1"
"3570","grey60","EPHA3"
"3603","grey60","ERBB2IP"
"3704","grey60","EXTL2"
"4305","grey60","GADD45A"
"4331","grey60","GALNT7"
"4340","grey60","GAN"
"4427","grey60","GFPT1"
"4435","grey60","GGH"
"4566","grey60","GNPTAB"
"4782","grey60","GTF2A1"
"4917","grey60","HEATR5A"
"4923","grey60","HECA"
"5080","grey60","HNRNPU"
"5093","grey60","HOOK3"
"5187","grey60","HSPB8"
"5221","grey60","IBTK"
"5290","grey60","IGF2R"
"5460","grey60","IPMK"
"5864","grey60","KLF5"
"5931","grey60","KPNA5"
"6054","grey60","LCMT2"
"6092","grey60","LEPROT"
"6470","grey60","LOC642852"
"6516","grey60","LOC693495"
"6541","grey60","LOC693645"
"6674","grey60","LOC694886"
"6719","grey60","LOC695219"
"6764","grey60","LOC695602"
"6798","grey60","LOC695826"
"6817","grey60","LOC695942"
"6885","grey60","LOC696376"
"6999","grey60","LOC697160"
"7009","grey60","LOC697207"
"7155","grey60","LOC698250"
"7258","grey60","LOC699072"
"7328","grey60","LOC699522"
"7495","grey60","LOC700914"
"7506","grey60","LOC701023"
"7544","grey60","LOC701440"
"7734","grey60","LOC702990"
"7761","grey60","LOC703174"
"7891","grey60","LOC704248"
"7907","grey60","LOC704393"
"8093","grey60","LOC706196"
"8210","grey60","LOC707243"
"8225","grey60","LOC707341"
"8283","grey60","LOC707736"
"8365","grey60","LOC708323"
"8397","grey60","LOC708532"
"8443","grey60","LOC708806"
"8881","grey60","LOC711087"
"9062","grey60","LOC712218"
"9078","grey60","LOC712291"
"9756","grey60","LOC716188"
"9801","grey60","LOC716474"
"10144","grey60","LOC718352"
"10279","grey60","LOC719076"
"10313","grey60","LOC719300"
"10408","grey60","LOC719817"
"10732","grey60","LOC722107"
"10811","grey60","LOC722528"
"10928","grey60","LRCH2"
"11068","grey60","LYSMD4"
"11069","grey60","LYST"
"11379","grey60","MEX3C"
"11383","grey60","MFAP3"
"11436","grey60","MIB1"
"11453","grey60","MINPP1"
"11726","grey60","MTF2"
"11906","grey60","NARS2"
"12075","grey60","NHLRC2"
"12323","grey60","NUDT21"
"12399","grey60","OIP5"
"12659","grey60","PARD6B"
"12779","grey60","PDE10A"
"12908","grey60","PHACTR3"
"12942","grey60","PHLDB2"
"12980","grey60","PIGY"
"13037","grey60","PKIA"
"13278","grey60","PPAT"
"13597","grey60","PTPN12"
"13615","grey60","PTPRG"
"13652","grey60","PX19"
"13706","grey60","RAB3C"
"13827","grey60","RB1"
"13842","grey60","RBM12"
"14115","grey60","ROM1"
"14179","grey60","RPP40"
"14270","grey60","RUNDC3B"
"14388","grey60","SCN3A"
"14404","grey60","SCRN3"
"14496","grey60","SENP7"
"14509","grey60","SEPT7"
"14813","grey60","SLC25A24"
"14822","grey60","SLC25A36"
"14892","grey60","SLC35F5"
"15044","grey60","SMC6"
"15210","grey60","SPATA20"
"15272","grey60","SPRY1"
"15315","grey60","SRP72"
"15329","grey60","SRSF3"
"15409","grey60","STAT1"
"15520","grey60","SURF4"
"15613","grey60","TAF5L"
"15664","grey60","TBC1D12"
"15971","grey60","TMEM126A"
"16579","grey60","UBL3"
"16708","grey60","USP38"
"16804","grey60","VPS37A"
"17178","grey60","ZNF117"
"17188","grey60","ZNF140"
"17205","grey60","ZNF180"
"17233","grey60","ZNF230"
"17353","grey60","ZNF518B"
"17517","grey60","ZNRF3"
"42","lightcyan","ABCC13"
"126","lightcyan","ACOXL"
"131","lightcyan","ACPT"
"204","lightcyan","ADAMTS4"
"238","lightcyan","ADH1C"
"285","lightcyan","AGAP1"
"508","lightcyan","ANKS4B"
"574","lightcyan","APLNR"
"722","lightcyan","ARRDC1"
"881","lightcyan","ATXN2L"
"926","lightcyan","B4GALT1"
"1012","lightcyan","BCORL1"
"1389","lightcyan","C1orf167"
"1418","lightcyan","C20H16orf58"
"1436","lightcyan","C20orf203"
"1502","lightcyan","C3orf49"
"1587","lightcyan","C7H14orf43"
"1618","lightcyan","C8orf12"
"1641","lightcyan","C9H10orf90"
"1908","lightcyan","CCL21"
"1917","lightcyan","CCL5"
"2222","lightcyan","CHDH"
"2264","lightcyan","CHRNB2"
"2268","lightcyan","CHRNG"
"2555","lightcyan","COX6A2"
"2603","lightcyan","CRB2"
"2619","lightcyan","CRHR2"
"2638","lightcyan","CROCCP3"
"2726","lightcyan","CTF1"
"2982","lightcyan","DDX58"
"3058","lightcyan","DHTKD1"
"3063","lightcyan","DHX33"
"3095","lightcyan","DKFZP434L187"
"3347","lightcyan","ECEL1"
"3458","lightcyan","EIF5A"
"3812","lightcyan","FAM18B2"
"3904","lightcyan","FANCI"
"4026","lightcyan","FGD5"
"4105","lightcyan","FLJ31485"
"4124","lightcyan","FLJ42627"
"4186","lightcyan","FOXL1"
"4267","lightcyan","FZD1"
"4422","lightcyan","GFI1B"
"4448","lightcyan","GHRHR"
"4569","lightcyan","GNRHR2"
"4624","lightcyan","GPR111"
"4759","lightcyan","GSDMD"
"4780","lightcyan","GSX1"
"4895","lightcyan","HCP5"
"4964","lightcyan","HGD"
"5149","lightcyan","HS3ST2"
"5207","lightcyan","HTRA3"
"5212","lightcyan","HYAL1"
"5260","lightcyan","IFNA14"
"5391","lightcyan","IL9R"
"5399","lightcyan","IMMT"
"5495","lightcyan","IRF7"
"5687","lightcyan","KCNK3"
"5965","lightcyan","KRT74"
"5979","lightcyan","KRTAP12-4"
"6063","lightcyan","LCNL1"
"6106","lightcyan","LGR5"
"6251","lightcyan","LOC100128343"
"6274","lightcyan","LOC100131496"
"6863","lightcyan","LOC696245"
"6869","lightcyan","LOC696295"
"6879","lightcyan","LOC696325"
"6941","lightcyan","LOC696802"
"6980","lightcyan","LOC697012"
"7124","lightcyan","LOC698062"
"7250","lightcyan","LOC699025"
"7291","lightcyan","LOC699321"
"7466","lightcyan","LOC700649"
"7478","lightcyan","LOC700736"
"7711","lightcyan","LOC702800"
"7903","lightcyan","LOC704373"
"7961","lightcyan","LOC704924"
"8109","lightcyan","LOC706319"
"8263","lightcyan","LOC707615"
"8268","lightcyan","LOC707636"
"8684","lightcyan","LOC710096"
"8697","lightcyan","LOC710167"
"8759","lightcyan","LOC710493"
"8892","lightcyan","LOC711164"
"8941","lightcyan","LOC711459"
"9480","lightcyan","LOC714601"
"9602","lightcyan","LOC715295"
"9667","lightcyan","LOC715686"
"9711","lightcyan","LOC715929"
"9800","lightcyan","LOC716472"
"9854","lightcyan","LOC716749"
"9942","lightcyan","LOC717242"
"10048","lightcyan","LOC717832"
"10109","lightcyan","LOC718143"
"10121","lightcyan","LOC718197"
"10158","lightcyan","LOC718437"
"10291","lightcyan","LOC719125"
"10306","lightcyan","LOC719216"
"10574","lightcyan","LOC721100"
"10693","lightcyan","LOC721855"
"10707","lightcyan","LOC721944"
"10777","lightcyan","LOC722302"
"10830","lightcyan","LOC722714"
"10855","lightcyan","LOC723075"
"10858","lightcyan","LOC723310"
"10903","lightcyan","LOXL2"
"10988","lightcyan","LRRC58"
"11049","lightcyan","LY6G6C"
"11089","lightcyan","MADCAM1"
"11097","lightcyan","MAFG-AS1"
"11406","lightcyan","MGAT5"
"11610","lightcyan","MRGPRE"
"11701","lightcyan","MSMB"
"11825","lightcyan","MYO1C"
"11968","lightcyan","NDUFA5"
"12104","lightcyan","NKX3-2"
"12124","lightcyan","NLRP8"
"12453","lightcyan","OR2H2"
"12465","lightcyan","OR4E2"
"12758","lightcyan","PCSK4"
"12788","lightcyan","PDE4C"
"12836","lightcyan","PDZK1IP1"
"13302","lightcyan","PPIL6"
"13316","lightcyan","PPP1R10"
"13504","lightcyan","PRSS58"
"13589","lightcyan","PTP4A3"
"13665","lightcyan","PYY"
"13916","lightcyan","RELB"
"14068","lightcyan","RNF144B"
"14306","lightcyan","S1PR5"
"14475","lightcyan","SEMA3F"
"14588","lightcyan","SFT2D3"
"14741","lightcyan","SLC12A4"
"14874","lightcyan","SLC34A1"
"14876","lightcyan","SLC34A3"
"14919","lightcyan","SLC43A3"
"14936","lightcyan","SLC4A4"
"15022","lightcyan","SLX4"
"15141","lightcyan","SOCS1"
"15189","lightcyan","SP8"
"15389","lightcyan","STAC2"
"15514","lightcyan","SUPT4H1"
"15518","lightcyan","SUPV3L1"
"15553","lightcyan","SYNGR4"
"15626","lightcyan","TANK"
"15627","lightcyan","TAOK1"
"15914","lightcyan","TLR8-AS1"
"16016","lightcyan","TMEM184B"
"16148","lightcyan","TNFRSF13B"
"16229","lightcyan","TPCN1"
"16334","lightcyan","TRIM7"
"16548","lightcyan","UBASH3B"
"16641","lightcyan","UNC13D"
"16791","lightcyan","VPREB1"
"16943","lightcyan","WNT7B"
"17362","lightcyan","ZNF548"
"17421","lightcyan","ZNF646"
"9","lightgreen","AADAC"
"51","lightgreen","ABCE1"
"313","lightgreen","AGTPBP1"
"374","lightgreen","ALCAM"
"410","lightgreen","ALOX12B"
"459","lightgreen","ANK2"
"804","lightgreen","ATG5"
"941","lightgreen","BAG4"
"982","lightgreen","BCAT1"
"1023","lightgreen","BEND4"
"1033","lightgreen","BFSP1"
"1038","lightgreen","BHLHB9"
"1086","lightgreen","BNIP2"
"1150","lightgreen","BTD"
"1550","lightgreen","C6H5orf24"
"1566","lightgreen","C6orf192"
"1795","lightgreen","CBX3"
"1932","lightgreen","CCNH"
"2106","lightgreen","CDKN2AIP"
"2194","lightgreen","CFL2"
"2492","lightgreen","COL4A3BP"
"2924","lightgreen","DCHS1"
"2925","lightgreen","DCLK1"
"3013","lightgreen","DENND5A"
"3084","lightgreen","DIP2B"
"3113","lightgreen","DLL1"
"3240","lightgreen","DPYD"
"3484","lightgreen","ELMOD2"
"3531","lightgreen","ENOPH1"
"3592","lightgreen","EPS8"
"3699","lightgreen","EXOSC9"
"3738","lightgreen","FAM101B"
"3872","lightgreen","FAM70A"
"3944","lightgreen","FBXL3"
"4353","lightgreen","GAS6"
"4366","lightgreen","GBAS"
"4434","lightgreen","GGCX"
"4551","lightgreen","GNG4"
"5116","lightgreen","HOXD10"
"5590","lightgreen","JAZF1"
"5635","lightgreen","KBTBD8"
"5714","lightgreen","KCTD3"
"6076","lightgreen","LDOC1L"
"6669","lightgreen","LOC694823"
"6675","lightgreen","LOC694906"
"6683","lightgreen","LOC694952"
"6841","lightgreen","LOC696088"
"7420","lightgreen","LOC700292"
"7516","lightgreen","LOC701084"
"7582","lightgreen","LOC701688"
"7698","lightgreen","LOC702648"
"8264","lightgreen","LOC707616"
"8453","lightgreen","LOC708880"
"8482","lightgreen","LOC708992"
"8553","lightgreen","LOC709364"
"8826","lightgreen","LOC710822"
"9218","lightgreen","LOC713149"
"9318","lightgreen","LOC713688"
"9340","lightgreen","LOC713788"
"9448","lightgreen","LOC714408"
"9830","lightgreen","LOC716645"
"9931","lightgreen","LOC717187"
"10025","lightgreen","LOC717718"
"10029","lightgreen","LOC717747"
"10174","lightgreen","LOC718513"
"10221","lightgreen","LOC718788"
"10296","lightgreen","LOC719160"
"10517","lightgreen","LOC720534"
"10545","lightgreen","LOC720845"
"10936","lightgreen","LRIG1"
"10994","lightgreen","LRRC7"
"11178","lightgreen","MAP4K4"
"11295","lightgreen","ME1"
"11298","lightgreen","MEAF6"
"11384","lightgreen","MFAP3L"
"11670","lightgreen","MRPS30"
"11698","lightgreen","MSL1"
"11797","lightgreen","MYF6"
"11929","lightgreen","NCAPG2"
"12091","lightgreen","NIPSNAP3B"
"12254","lightgreen","NRG4"
"12276","lightgreen","NSMCE4A"
"12547","lightgreen","OSTM1"
"12556","lightgreen","OTUD1"
"12571","lightgreen","OXSR1"
"12708","lightgreen","PCDH15"
"12711","lightgreen","PCDH20"
"12745","lightgreen","PCM1"
"12821","lightgreen","PDP1"
"12833","lightgreen","PDZD8"
"12838","lightgreen","PDZRN3"
"12862","lightgreen","PEX11A"
"12931","lightgreen","PHF3"
"12948","lightgreen","PHTF2"
"12989","lightgreen","PIK3CA"
"13006","lightgreen","PIP"
"13028","lightgreen","PJA2"
"13072","lightgreen","PLAGL1"
"13154","lightgreen","PM20D2"
"13254","lightgreen","POR"
"13303","lightgreen","PPIP5K2"
"13386","lightgreen","PRDX6"
"13593","lightgreen","PTPLB"
"13636","lightgreen","PURG"
"13678","lightgreen","RAB11FIP2"
"13728","lightgreen","RABGAP1L"
"13797","lightgreen","RASA1"
"13816","lightgreen","RASSF1"
"13931","lightgreen","REV3L"
"14254","lightgreen","RTF1"
"14764","lightgreen","SLC16A6"
"14880","lightgreen","SLC35B3"
"14895","lightgreen","SLC36A4"
"15053","lightgreen","SMG7"
"15149","lightgreen","SOHLH2"
"15504","lightgreen","SULT1C4"
"15765","lightgreen","TERF1"
"15798","lightgreen","TFPI"
"15862","lightgreen","TICAM2"
"16091","lightgreen","TMEM74"
"16287","lightgreen","TRHDE-AS1"
"16344","lightgreen","TRIQK"
"16364","lightgreen","TRPC1"
"16405","lightgreen","TSNAX"
"16413","lightgreen","TSPAN18"
"16562","lightgreen","UBE2K"
"16729","lightgreen","UTP14C"
"16917","lightgreen","WHSC1"
"16940","lightgreen","WNT5A"
"17004","lightgreen","YIPF5"
"17040","lightgreen","ZBTB22"
"17049","lightgreen","ZBTB38"
"17223","lightgreen","ZNF215"
"17232","lightgreen","ZNF23"
"17258","lightgreen","ZNF280C"
"17259","lightgreen","ZNF280D"
"17300","lightgreen","ZNF396"
"17318","lightgreen","ZNF441"
"17319","lightgreen","ZNF442"
"17372","lightgreen","ZNF559"
"17484","lightgreen","ZNF792"
"17521","lightgreen","ZPBP"
"45","lightyellow","ABCC4"
"47","lightyellow","ABCC6P1"
"261","lightyellow","ADRA2B"
"737","lightyellow","ARTN"
"901","lightyellow","AWAT2"
"904","lightyellow","AXL"
"1067","lightyellow","BMP1"
"1072","lightyellow","BMP3"
"1159","lightyellow","BTN1A1"
"1547","lightyellow","C5orf64"
"1685","lightyellow","CACNB1"
"1847","lightyellow","CCDC163P"
"1947","lightyellow","CCR4"
"1981","lightyellow","CD248"
"1993","lightyellow","CD4"
"2198","lightyellow","CGB8"
"2326","lightyellow","CLCN2"
"2488","lightyellow","COL25A1"
"2495","lightyellow","COL4A6"
"2582","lightyellow","CPNE7"
"2604","lightyellow","CRB3"
"2671","lightyellow","CSF2RB"
"2786","lightyellow","CXCL12"
"2795","lightyellow","CXCR6"
"2863","lightyellow","CYSLTR2"
"3089","lightyellow","DIRC3"
"3506","lightyellow","EMILIN2"
"3558","lightyellow","EPB41L2"
"3714","lightyellow","F2R"
"3862","lightyellow","FAM55C"
"3882","lightyellow","FAM78B"
"3887","lightyellow","FAM83H"
"4052","lightyellow","FGFRL1"
"4062","lightyellow","FHL3"
"4117","lightyellow","FLJ37453"
"4121","lightyellow","FLJ40292"
"4196","lightyellow","FOXP2"
"4229","lightyellow","FSD2"
"4299","lightyellow","GABRQ"
"4402","lightyellow","GDF5"
"4687","lightyellow","GPR81"
"4729","lightyellow","GRHL1"
"4816","lightyellow","GUCY2F"
"4848","lightyellow","HAGHL"
"5005","lightyellow","HIST1H2BG"
"5033","lightyellow","HLA-DRB4"
"5142","lightyellow","HRH3"
"5199","lightyellow","HTR2A"
"5540","lightyellow","ITGB1BP2"
"5670","lightyellow","KCNJ12"
"5766","lightyellow","KIAA0754"
"5853","lightyellow","KLC3"
"5909","lightyellow","KLK4"
"5958","lightyellow","KRT36"
"6130","lightyellow","LILRB2"
"6161","lightyellow","LINC00167"
"6269","lightyellow","LOC100130776"
"6287","lightyellow","LOC100134229"
"6295","lightyellow","LOC100240734"
"6358","lightyellow","LOC149837"
"6396","lightyellow","LOC284100"
"6416","lightyellow","LOC286135"
"6421","lightyellow","LOC338651"
"6556","lightyellow","LOC693777"
"6707","lightyellow","LOC695155"
"6808","lightyellow","LOC695874"
"6900","lightyellow","LOC696485"
"7122","lightyellow","LOC698054"
"7166","lightyellow","LOC698314"
"7188","lightyellow","LOC698473"
"7266","lightyellow","LOC699131"
"7318","lightyellow","LOC699453"
"7436","lightyellow","LOC700423"
"7638","lightyellow","LOC702125"
"7739","lightyellow","LOC703017"
"7858","lightyellow","LOC703972"
"7896","lightyellow","LOC704291"
"8074","lightyellow","LOC706001"
"8328","lightyellow","LOC708049"
"8470","lightyellow","LOC708961"
"8652","lightyellow","LOC709874"
"8732","lightyellow","LOC710341"
"8748","lightyellow","LOC710441"
"9042","lightyellow","LOC712049"
"9250","lightyellow","LOC713326"
"9453","lightyellow","LOC714431"
"9460","lightyellow","LOC714471"
"9490","lightyellow","LOC714678"
"9559","lightyellow","LOC715098"
"9572","lightyellow","LOC715143"
"9692","lightyellow","LOC715792"
"9772","lightyellow","LOC716297"
"9841","lightyellow","LOC716685"
"10339","lightyellow","LOC719421"
"10528","lightyellow","LOC720650"
"10730","lightyellow","LOC722102"
"10834","lightyellow","LOC722730"
"11158","lightyellow","MAP1LC3B2"
"11423","lightyellow","MGC45800"
"11460","lightyellow","MIR133A"
"11737","lightyellow","MTMR11"
"11840","lightyellow","MYOF"
"12109","lightyellow","NLGN4Y"
"12435","lightyellow","OR12D2"
"12463","lightyellow","OR4D6"
"12481","lightyellow","OR51E2"
"12573","lightyellow","P2RX1"
"12653","lightyellow","PAQR7"
"12750","lightyellow","PCNP"
"13325","lightyellow","PPP1R1C"
"13357","lightyellow","PPP6R3"
"13978","lightyellow","RGS9"
"14025","lightyellow","RIPK2"
"14587","lightyellow","SFT2D2"
"14682","lightyellow","SIGLEC15"
"14723","lightyellow","SKIL"
"14727","lightyellow","SLA/LP"
"14902","lightyellow","SLC38A3"
"14946","lightyellow","SLC5A2"
"14967","lightyellow","SLC6A7"
"15211","lightyellow","SPATA22"
"15354","lightyellow","SSTR3"
"15393","lightyellow","STAG3L1"
"15568","lightyellow","SYT13"
"15726","lightyellow","TCIRG1"
"15753","lightyellow","TEC"
"15801","lightyellow","TFR2"
"16100","lightyellow","TMEM95"
"16457","lightyellow","TTC36"
"16704","lightyellow","USP34"
"17176","lightyellow","ZNF107"
"17281","lightyellow","ZNF334"
"17503","lightyellow","ZNF843"
"17519","lightyellow","ZP3"
"11","magenta","AADAT"
"123","magenta","ACOT9"
"186","magenta","ADAM19"
"272","magenta","AFAP1"
"277","magenta","AFF2"
"381","magenta","ALDH2"
"434","magenta","AMOTL2"
"452","magenta","ANGPT1"
"541","magenta","AP1S2"
"549","magenta","AP3M1"
"611","magenta","AQPEP"
"689","magenta","ARL4C"
"697","magenta","ARL9"
"739","magenta","ARX"
"743","magenta","ASAP2"
"770","magenta","ASPM"
"841","magenta","ATP5A1"
"918","magenta","B3GNT5"
"936","magenta","BACE2"
"937","magenta","BACH1"
"958","magenta","BARD1"
"987","magenta","BCHE"
"995","magenta","BCL2L1"
"1007","magenta","BCL7C"
"1022","magenta","BEND3"
"1024","magenta","BEND5"
"1074","magenta","BMP6"
"1092","magenta","BOK"
"1171","magenta","BZW2"
"1228","magenta","C11orf95"
"1239","magenta","C13H2orf44"
"1260","magenta","C14H11orf57"
"1330","magenta","C17orf72"
"1391","magenta","C1orf187"
"1457","magenta","C2CD4C"
"1485","magenta","C3H21orf91"
"1505","magenta","C3orf70"
"1586","magenta","C7H14orf28"
"1663","magenta","CA9"
"1750","magenta","CARHSP1"
"1774","magenta","CAT"
"1778","magenta","CATSPERG"
"1783","magenta","CBFB"
"1789","magenta","CBLN4"
"1865","magenta","CCDC50"
"1891","magenta","CCDC90B"
"2014","magenta","CD83"
"2019","magenta","CD93"
"2025","magenta","CDC14A"
"2109","magenta","CDKN2C"
"2173","magenta","CEP85L"
"2200","magenta","CGNL1"
"2247","magenta","CHP2"
"2314","magenta","CKM"
"2365","magenta","CLIC4"
"2490","magenta","COL2A1"
